,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Drop Hour,Request Timeslot,Drop Timeslot,Request dayofweek,Drop dayofweek,Trip Duration,Supply_Gap
585,5017,City,61.0,Trip Completed,2016-07-14 19:09:05,2016-07-14 20:01:24,19,20.0,Evening,Night,Thursday,Thursday,52.32,Supply
586,5580,City,61.0,Trip Completed,2016-07-15 05:51:48,2016-07-15 07:08:30,5,7.0,Early Morning,Early Morning,Friday,Friday,76.7,Supply
587,6066,Airport,61.0,Trip Completed,2016-07-15 13:54:34,2016-07-15 14:44:05,13,14.0,Afternoon,Afternoon,Friday,Friday,49.52,Supply
588,418,City,62.0,Trip Completed,2016-07-11 08:42:00,2016-07-11 09:24:00,8,9.0,Morning,Morning,Monday,Monday,42.0,Supply
589,608,Airport,62.0,Trip Completed,2016-07-11 11:57:00,2016-07-11 12:48:00,11,12.0,Morning,Afternoon,Monday,Monday,51.0,Supply
590,1842,City,62.0,Trip Completed,2016-07-12 09:40:00,2016-07-12 10:18:00,9,10.0,Morning,Morning,Tuesday,Tuesday,38.0,Supply
591,4004,City,62.0,Trip Completed,2016-07-13 23:40:41,2016-07-14 00:21:38,23,0.0,Night,Late Night,Wednesday,Thursday,40.95,Supply
592,5791,City,62.0,Trip Completed,2016-07-15 08:35:12,2016-07-15 09:19:35,8,9.0,Morning,Morning,Friday,Friday,44.38,Supply
593,6548,Airport,62.0,Trip Completed,2016-07-15 20:56:32,2016-07-15 21:45:32,20,21.0,Night,Night,Friday,Friday,49.0,Supply
594,121,Airport,63.0,Trip Completed,2016-07-11 05:13:00,2016-07-11 06:08:00,5,6.0,Early Morning,Early Morning,Monday,Monday,55.0,Supply
595,571,Airport,63.0,Trip Completed,2016-07-11 10:44:00,2016-07-11 11:44:00,10,11.0,Morning,Morning,Monday,Monday,60.0,Supply
596,2444,Airport,63.0,Trip Completed,2016-07-12 20:23:00,2016-07-12 21:35:00,20,21.0,Night,Night,Tuesday,Tuesday,72.0,Supply
597,2815,City,63.0,Trip Completed,2016-07-13 05:13:32,2016-07-13 05:42:58,5,5.0,Early Morning,Early Morning,Wednesday,Wednesday,29.43,Supply
598,3510,Airport,63.0,Trip Completed,2016-07-13 17:42:32,2016-07-13 18:32:16,17,18.0,Evening,Evening,Wednesday,Wednesday,49.73,Supply
599,5013,City,63.0,Trip Completed,2016-07-14 19:01:56,2016-07-14 19:37:00,19,19.0,Evening,Evening,Thursday,Thursday,35.07,Supply
600,5457,City,63.0,Trip Completed,2016-07-15 03:56:41,2016-07-15 04:54:26,3,4.0,Late Night,Early Morning,Friday,Friday,57.75,Supply
601,5940,City,63.0,Trip Completed,2016-07-15 10:18:26,2016-07-15 11:12:53,10,11.0,Morning,Morning,Friday,Friday,54.45,Supply
602,6197,City,63.0,Trip Completed,2016-07-15 17:24:24,2016-07-15 18:05:53,17,18.0,Evening,Evening,Friday,Friday,41.48,Supply
603,6660,Airport,63.0,Trip Completed,2016-07-15 22:15:00,2016-07-15 23:14:39,22,23.0,Night,Night,Friday,Friday,59.65,Supply
604,584,Airport,64.0,Trip Completed,2016-07-11 11:14:00,2016-07-11 12:25:00,11,12.0,Morning,Afternoon,Monday,Monday,71.0,Supply
605,1741,Airport,64.0,Trip Completed,2016-07-12 08:32:00,2016-07-12 09:08:00,8,9.0,Morning,Morning,Tuesday,Tuesday,36.0,Supply
606,2031,City,64.0,Trip Completed,2016-07-12 14:17:00,2016-07-12 14:51:00,14,14.0,Afternoon,Afternoon,Tuesday,Tuesday,34.0,Supply
607,3158,Airport,64.0,Trip Completed,2016-07-13 09:07:00,2016-07-13 10:00:18,9,10.0,Morning,Morning,Wednesday,Wednesday,53.3,Supply
608,3955,Airport,64.0,Trip Completed,2016-07-13 22:56:09,2016-07-13 23:50:55,22,23.0,Night,Night,Wednesday,Wednesday,54.77,Supply
609,4384,City,64.0,Trip Completed,2016-07-14 07:49:20,2016-07-14 08:54:46,7,8.0,Early Morning,Morning,Thursday,Thursday,65.43,Supply
610,5224,City,64.0,Trip Completed,2016-07-14 21:07:44,2016-07-14 22:19:37,21,22.0,Night,Night,Thursday,Thursday,71.88,Supply
611,5394,Airport,64.0,Trip Completed,2016-07-15 00:47:57,2016-07-15 01:42:51,0,1.0,Late Night,Late Night,Friday,Friday,54.9,Supply
612,5511,Airport,64.0,Trip Completed,2016-07-15 05:10:13,2016-07-15 06:09:36,5,6.0,Early Morning,Early Morning,Friday,Friday,59.38,Supply
613,744,City,65.0,Trip Completed,2016-07-11 15:41:00,2016-07-11 16:30:00,15,16.0,Afternoon,Evening,Monday,Monday,49.0,Supply
614,1634,Airport,65.0,Trip Completed,2016-07-12 07:13:00,2016-07-12 08:04:00,7,8.0,Early Morning,Morning,Tuesday,Tuesday,51.0,Supply
615,1911,Airport,65.0,Trip Completed,2016-07-12 10:43:00,2016-07-12 11:41:00,10,11.0,Morning,Morning,Tuesday,Tuesday,58.0,Supply
616,2608,Airport,65.0,Trip Completed,2016-07-12 21:59:00,2016-07-12 22:36:00,21,22.0,Night,Night,Tuesday,Tuesday,37.0,Supply
617,3456,Airport,65.0,Trip Completed,2016-07-13 16:59:22,2016-07-13 17:47:12,16,17.0,Evening,Evening,Wednesday,Wednesday,47.83,Supply
618,3561,City,65.0,Trip Completed,2016-07-13 18:14:34,2016-07-13 18:55:15,18,18.0,Evening,Evening,Wednesday,Wednesday,40.68,Supply
619,5216,Airport,65.0,Trip Completed,2016-07-14 20:56:47,2016-07-14 21:45:04,20,21.0,Night,Night,Thursday,Thursday,48.28,Supply
620,5573,City,65.0,Trip Completed,2016-07-15 05:48:54,2016-07-15 06:19:03,5,6.0,Early Morning,Early Morning,Friday,Friday,30.15,Supply
621,5952,Airport,65.0,Trip Completed,2016-07-15 10:42:35,2016-07-15 11:20:09,10,11.0,Morning,Morning,Friday,Friday,37.57,Supply
622,6093,Airport,65.0,Trip Completed,2016-07-15 14:34:33,2016-07-15 15:30:31,14,15.0,Afternoon,Afternoon,Friday,Friday,55.97,Supply
623,6749,Airport,65.0,Trip Completed,2016-07-15 23:48:42,2016-07-16 00:36:53,23,0.0,Night,Late Night,Friday,Saturday,48.18,Supply
624,250,Airport,66.0,Trip Completed,2016-07-11 06:29:00,2016-07-11 07:34:00,6,7.0,Early Morning,Early Morning,Monday,Monday,65.0,Supply
625,781,City,66.0,Trip Completed,2016-07-11 16:40:00,2016-07-11 17:41:00,16,17.0,Evening,Evening,Monday,Monday,61.0,Supply
626,1681,Airport,66.0,Trip Completed,2016-07-12 07:53:00,2016-07-12 08:44:00,7,8.0,Early Morning,Morning,Tuesday,Tuesday,51.0,Supply
627,3924,Airport,66.0,Trip Completed,2016-07-13 22:21:56,2016-07-13 23:04:13,22,23.0,Night,Night,Wednesday,Wednesday,42.28,Supply
628,5271,City,66.0,Trip Completed,2016-07-14 21:33:30,2016-07-14 22:21:00,21,22.0,Night,Night,Thursday,Thursday,47.5,Supply
629,5899,Airport,66.0,Trip Completed,2016-07-15 09:55:05,2016-07-15 10:23:11,9,10.0,Morning,Morning,Friday,Friday,28.1,Supply
630,6273,City,66.0,Trip Completed,2016-07-15 18:09:45,2016-07-15 19:22:05,18,19.0,Evening,Evening,Friday,Friday,72.33,Supply
631,630,Airport,67.0,Trip Completed,2016-07-11 12:16:00,2016-07-11 13:10:00,12,13.0,Afternoon,Afternoon,Monday,Monday,54.0,Supply
632,679,City,67.0,Trip Completed,2016-07-11 13:22:00,2016-07-11 14:17:00,13,14.0,Afternoon,Afternoon,Monday,Monday,55.0,Supply
633,782,Airport,67.0,Trip Completed,2016-07-11 16:46:00,2016-07-11 17:27:00,16,17.0,Evening,Evening,Monday,Monday,41.0,Supply
634,1329,Airport,67.0,Trip Completed,2016-07-11 23:10:00,2016-07-11 23:45:00,23,23.0,Night,Night,Monday,Monday,35.0,Supply
635,1712,Airport,67.0,Trip Completed,2016-07-12 08:14:00,2016-07-12 09:06:00,8,9.0,Morning,Morning,Tuesday,Tuesday,52.0,Supply
636,2033,City,67.0,Trip Completed,2016-07-12 14:17:00,2016-07-12 14:59:00,14,14.0,Afternoon,Afternoon,Tuesday,Tuesday,42.0,Supply
637,3094,Airport,67.0,Trip Completed,2016-07-13 08:21:01,2016-07-13 08:53:34,8,8.0,Morning,Morning,Wednesday,Wednesday,32.55,Supply
638,4709,Airport,67.0,Trip Completed,2016-07-14 13:21:10,2016-07-14 14:22:19,13,14.0,Afternoon,Afternoon,Thursday,Thursday,61.15,Supply
639,4948,Airport,67.0,Trip Completed,2016-07-14 18:28:34,2016-07-14 19:39:52,18,19.0,Evening,Evening,Thursday,Thursday,71.3,Supply
640,5597,City,67.0,Trip Completed,2016-07-15 06:04:49,2016-07-15 07:00:21,6,7.0,Early Morning,Early Morning,Friday,Friday,55.53,Supply
641,6747,City,67.0,Trip Completed,2016-07-15 23:47:37,2016-07-16 00:58:57,23,0.0,Night,Late Night,Friday,Saturday,71.33,Supply
642,1480,Airport,68.0,Trip Completed,2016-07-12 05:15:00,2016-07-12 06:06:00,5,6.0,Early Morning,Early Morning,Tuesday,Tuesday,51.0,Supply
643,2013,City,68.0,Trip Completed,2016-07-12 13:35:00,2016-07-12 14:29:00,13,14.0,Afternoon,Afternoon,Tuesday,Tuesday,54.0,Supply
644,2867,Airport,68.0,Trip Completed,2016-07-13 05:45:19,2016-07-13 06:28:32,5,6.0,Early Morning,Early Morning,Wednesday,Wednesday,43.22,Supply
645,3377,Airport,68.0,Trip Completed,2016-07-13 14:17:32,2016-07-13 15:01:27,14,15.0,Afternoon,Afternoon,Wednesday,Wednesday,43.92,Supply
646,4108,City,68.0,Trip Completed,2016-07-14 03:56:10,2016-07-14 04:38:59,3,4.0,Late Night,Early Morning,Thursday,Thursday,42.82,Supply
647,4368,City,68.0,Trip Completed,2016-07-14 07:38:59,2016-07-14 08:11:28,7,8.0,Early Morning,Morning,Thursday,Thursday,32.48,Supply
648,4787,City,68.0,Trip Completed,2016-07-14 16:41:13,2016-07-14 17:15:13,16,17.0,Evening,Evening,Thursday,Thursday,34.0,Supply
649,93,City,69.0,Trip Completed,2016-07-11 04:53:00,2016-07-11 05:30:00,4,5.0,Early Morning,Early Morning,Monday,Monday,37.0,Supply
650,402,Airport,69.0,Trip Completed,2016-07-11 08:31:00,2016-07-11 09:02:00,8,9.0,Morning,Morning,Monday,Monday,31.0,Supply
651,582,City,69.0,Trip Completed,2016-07-11 10:56:00,2016-07-11 11:59:00,10,11.0,Morning,Morning,Monday,Monday,63.0,Supply
652,733,City,69.0,Trip Completed,2016-07-11 15:25:00,2016-07-11 16:30:00,15,16.0,Afternoon,Evening,Monday,Monday,65.0,Supply
653,951,Airport,69.0,Trip Completed,2016-07-11 18:38:00,2016-07-11 19:10:00,18,19.0,Evening,Evening,Monday,Monday,32.0,Supply
654,1889,City,69.0,Trip Completed,2016-07-12 10:14:00,2016-07-12 11:18:00,10,11.0,Morning,Morning,Tuesday,Tuesday,64.0,Supply
655,2046,Airport,69.0,Trip Completed,2016-07-12 14:40:00,2016-07-12 15:22:00,14,15.0,Afternoon,Afternoon,Tuesday,Tuesday,42.0,Supply
656,2664,Airport,69.0,Trip Completed,2016-07-12 23:26:00,2016-07-13 00:01:12,23,0.0,Night,Late Night,Tuesday,Wednesday,35.2,Supply
657,2936,City,69.0,Trip Completed,2016-07-13 06:28:33,2016-07-13 07:42:26,6,7.0,Early Morning,Early Morning,Wednesday,Wednesday,73.88,Supply
658,3740,Airport,69.0,Trip Completed,2016-07-13 20:22:06,2016-07-13 20:55:56,20,20.0,Night,Night,Wednesday,Wednesday,33.83,Supply
659,4482,Airport,69.0,Trip Completed,2016-07-14 08:53:30,2016-07-14 09:52:26,8,9.0,Morning,Morning,Thursday,Thursday,58.93,Supply
660,4718,City,69.0,Trip Completed,2016-07-14 13:41:23,2016-07-14 14:20:34,13,14.0,Afternoon,Afternoon,Thursday,Thursday,39.18,Supply
661,4908,Airport,69.0,Trip Completed,2016-07-14 18:05:13,2016-07-14 18:34:08,18,18.0,Evening,Evening,Thursday,Thursday,28.92,Supply
662,6278,Airport,69.0,Trip Completed,2016-07-15 18:13:31,2016-07-15 18:55:37,18,18.0,Evening,Evening,Friday,Friday,42.1,Supply
663,514,City,70.0,Trip Completed,2016-07-11 09:45:00,2016-07-11 10:56:00,9,10.0,Morning,Morning,Monday,Monday,71.0,Supply
664,703,City,70.0,Trip Completed,2016-07-11 14:11:00,2016-07-11 14:44:00,14,14.0,Afternoon,Afternoon,Monday,Monday,33.0,Supply
665,947,City,70.0,Trip Completed,2016-07-11 18:37:00,2016-07-11 19:04:00,18,19.0,Evening,Evening,Monday,Monday,27.0,Supply
666,2252,City,70.0,Trip Completed,2016-07-12 18:26:00,2016-07-12 19:00:00,18,19.0,Evening,Evening,Tuesday,Tuesday,34.0,Supply
667,2896,City,70.0,Trip Completed,2016-07-13 05:59:51,2016-07-13 07:13:25,5,7.0,Early Morning,Early Morning,Wednesday,Wednesday,73.57,Supply
668,3583,Airport,70.0,Trip Completed,2016-07-13 18:31:39,2016-07-13 19:25:25,18,19.0,Evening,Evening,Wednesday,Wednesday,53.77,Supply
669,4263,Airport,70.0,Trip Completed,2016-07-14 06:10:32,2016-07-14 07:25:59,6,7.0,Early Morning,Early Morning,Thursday,Thursday,75.45,Supply
670,4398,City,70.0,Trip Completed,2016-07-14 08:03:25,2016-07-14 09:01:47,8,9.0,Morning,Morning,Thursday,Thursday,58.37,Supply
671,5029,City,70.0,Trip Completed,2016-07-14 19:16:39,2016-07-14 19:49:02,19,19.0,Evening,Evening,Thursday,Thursday,32.38,Supply
672,5554,Airport,70.0,Trip Completed,2016-07-15 05:37:40,2016-07-15 06:10:15,5,6.0,Early Morning,Early Morning,Friday,Friday,32.58,Supply
673,5746,City,70.0,Trip Completed,2016-07-15 07:52:17,2016-07-15 08:33:38,7,8.0,Early Morning,Morning,Friday,Friday,41.35,Supply
674,5986,Airport,70.0,Trip Completed,2016-07-15 11:35:04,2016-07-15 12:30:23,11,12.0,Morning,Afternoon,Friday,Friday,55.32,Supply
675,6140,Airport,70.0,Trip Completed,2016-07-15 15:54:52,2016-07-15 16:59:06,15,16.0,Afternoon,Evening,Friday,Friday,64.23,Supply
676,6554,City,70.0,Trip Completed,2016-07-15 20:58:09,2016-07-15 21:56:10,20,21.0,Night,Night,Friday,Friday,58.02,Supply
677,467,City,71.0,Trip Completed,2016-07-11 09:20:00,2016-07-11 10:17:00,9,10.0,Morning,Morning,Monday,Monday,57.0,Supply
678,615,City,71.0,Trip Completed,2016-07-11 11:54:00,2016-07-11 12:43:00,11,12.0,Morning,Afternoon,Monday,Monday,49.0,Supply
679,801,Airport,71.0,Trip Completed,2016-07-11 17:11:00,2016-07-11 18:24:00,17,18.0,Evening,Evening,Monday,Monday,73.0,Supply
680,1587,Airport,71.0,Trip Completed,2016-07-12 06:31:00,2016-07-12 07:42:00,6,7.0,Early Morning,Early Morning,Tuesday,Tuesday,71.0,Supply
681,1925,City,71.0,Trip Completed,2016-07-12 11:06:00,2016-07-12 11:51:00,11,11.0,Morning,Morning,Tuesday,Tuesday,45.0,Supply
682,2527,City,71.0,Trip Completed,2016-07-12 21:11:00,2016-07-12 21:53:00,21,21.0,Night,Night,Tuesday,Tuesday,42.0,Supply
683,3065,Airport,71.0,Trip Completed,2016-07-13 07:55:48,2016-07-13 08:26:59,7,8.0,Early Morning,Morning,Wednesday,Wednesday,31.18,Supply
684,5031,Airport,71.0,Trip Completed,2016-07-14 19:12:52,2016-07-14 19:55:35,19,19.0,Evening,Evening,Thursday,Thursday,42.72,Supply
685,160,Airport,72.0,Trip Completed,2016-07-11 05:38:00,2016-07-11 06:34:00,5,6.0,Early Morning,Early Morning,Monday,Monday,56.0,Supply
686,2029,City,72.0,Trip Completed,2016-07-12 14:16:00,2016-07-12 15:09:00,14,15.0,Afternoon,Afternoon,Tuesday,Tuesday,53.0,Supply
687,2543,City,72.0,Trip Completed,2016-07-12 21:16:00,2016-07-12 21:53:00,21,21.0,Night,Night,Tuesday,Tuesday,37.0,Supply
688,2941,Airport,72.0,Trip Completed,2016-07-13 06:28:03,2016-07-13 07:19:44,6,7.0,Early Morning,Early Morning,Wednesday,Wednesday,51.68,Supply
689,4766,City,72.0,Trip Completed,2016-07-14 15:40:51,2016-07-14 16:28:14,15,16.0,Afternoon,Evening,Thursday,Thursday,47.38,Supply
690,5349,Airport,72.0,Trip Completed,2016-07-14 22:55:36,2016-07-14 23:22:32,22,23.0,Night,Night,Thursday,Thursday,26.93,Supply
691,5409,Airport,72.0,Trip Completed,2016-07-15 01:36:28,2016-07-15 02:46:45,1,2.0,Late Night,Late Night,Friday,Friday,70.28,Supply
692,6698,Airport,72.0,Trip Completed,2016-07-15 22:47:43,2016-07-15 23:51:58,22,23.0,Night,Night,Friday,Friday,64.25,Supply
693,81,Airport,73.0,Trip Completed,2016-07-11 04:47:00,2016-07-11 06:00:00,4,6.0,Early Morning,Early Morning,Monday,Monday,73.0,Supply
694,370,City,73.0,Trip Completed,2016-07-11 08:06:00,2016-07-11 08:32:00,8,8.0,Morning,Morning,Monday,Monday,26.0,Supply
695,799,Airport,73.0,Trip Completed,2016-07-11 17:07:00,2016-07-11 17:53:00,17,17.0,Evening,Evening,Monday,Monday,46.0,Supply
696,1300,City,73.0,Trip Completed,2016-07-11 22:31:00,2016-07-11 22:56:00,22,22.0,Night,Night,Monday,Monday,25.0,Supply
697,1805,Airport,73.0,Trip Completed,2016-07-12 09:11:00,2016-07-12 10:03:00,9,10.0,Morning,Morning,Tuesday,Tuesday,52.0,Supply
698,2410,City,73.0,Trip Completed,2016-07-12 20:05:00,2016-07-12 20:59:00,20,20.0,Night,Night,Tuesday,Tuesday,54.0,Supply
699,2723,Airport,73.0,Trip Completed,2016-07-13 02:18:57,2016-07-13 03:10:15,2,3.0,Late Night,Late Night,Wednesday,Wednesday,51.3,Supply
700,3240,City,73.0,Trip Completed,2016-07-13 10:06:24,2016-07-13 10:35:55,10,10.0,Morning,Morning,Wednesday,Wednesday,29.52,Supply
701,3424,City,73.0,Trip Completed,2016-07-13 15:48:23,2016-07-13 16:53:47,15,16.0,Afternoon,Evening,Wednesday,Wednesday,65.4,Supply
702,4188,City,73.0,Trip Completed,2016-07-14 05:29:47,2016-07-14 05:59:54,5,5.0,Early Morning,Early Morning,Thursday,Thursday,30.12,Supply
703,5617,City,73.0,Trip Completed,2016-07-15 06:25:50,2016-07-15 07:36:28,6,7.0,Early Morning,Early Morning,Friday,Friday,70.63,Supply
704,5932,Airport,73.0,Trip Completed,2016-07-15 10:09:21,2016-07-15 11:21:25,10,11.0,Morning,Morning,Friday,Friday,72.07,Supply
705,6699,City,73.0,Trip Completed,2016-07-15 22:47:07,2016-07-15 23:37:30,22,23.0,Night,Night,Friday,Friday,50.38,Supply
706,285,City,74.0,Trip Completed,2016-07-11 07:02:00,2016-07-11 07:40:00,7,7.0,Early Morning,Early Morning,Monday,Monday,38.0,Supply
707,754,City,74.0,Trip Completed,2016-07-11 16:06:00,2016-07-11 16:53:00,16,16.0,Evening,Evening,Monday,Monday,47.0,Supply
708,1449,Airport,74.0,Trip Completed,2016-07-12 04:53:00,2016-07-12 05:57:00,4,5.0,Early Morning,Early Morning,Tuesday,Tuesday,64.0,Supply
709,2764,Airport,74.0,Trip Completed,2016-07-13 03:58:16,2016-07-13 04:42:07,3,4.0,Late Night,Early Morning,Wednesday,Wednesday,43.85,Supply
710,2859,City,74.0,Trip Completed,2016-07-13 05:39:10,2016-07-13 06:37:36,5,6.0,Early Morning,Early Morning,Wednesday,Wednesday,58.43,Supply
711,3036,Airport,74.0,Trip Completed,2016-07-13 07:36:39,2016-07-13 08:45:40,7,8.0,Early Morning,Morning,Wednesday,Wednesday,69.02,Supply
712,3934,Airport,74.0,Trip Completed,2016-07-13 22:20:43,2016-07-13 23:25:38,22,23.0,Night,Night,Wednesday,Wednesday,64.92,Supply
713,4486,City,74.0,Trip Completed,2016-07-14 09:00:12,2016-07-14 09:39:07,9,9.0,Morning,Morning,Thursday,Thursday,38.92,Supply
714,4996,City,74.0,Trip Completed,2016-07-14 18:52:05,2016-07-14 19:44:24,18,19.0,Evening,Evening,Thursday,Thursday,52.32,Supply
715,5133,Airport,74.0,Trip Completed,2016-07-14 20:11:45,2016-07-14 20:45:59,20,20.0,Night,Night,Thursday,Thursday,34.23,Supply
716,5887,City,74.0,Trip Completed,2016-07-15 09:39:16,2016-07-15 10:23:51,9,10.0,Morning,Morning,Friday,Friday,44.58,Supply
717,6402,Airport,74.0,Trip Completed,2016-07-15 19:29:36,2016-07-15 20:41:40,19,20.0,Evening,Night,Friday,Friday,72.07,Supply
718,462,City,75.0,Trip Completed,2016-07-11 09:14:00,2016-07-11 10:30:00,9,10.0,Morning,Morning,Monday,Monday,76.0,Supply
719,817,City,75.0,Trip Completed,2016-07-11 17:32:00,2016-07-11 18:23:00,17,18.0,Evening,Evening,Monday,Monday,51.0,Supply
720,1790,Airport,75.0,Trip Completed,2016-07-12 09:06:00,2016-07-12 09:58:00,9,9.0,Morning,Morning,Tuesday,Tuesday,52.0,Supply
721,2014,City,75.0,Trip Completed,2016-07-12 13:36:00,2016-07-12 14:09:00,13,14.0,Afternoon,Afternoon,Tuesday,Tuesday,33.0,Supply
722,2165,City,75.0,Trip Completed,2016-07-12 17:31:00,2016-07-12 18:24:00,17,18.0,Evening,Evening,Tuesday,Tuesday,53.0,Supply
723,2627,City,75.0,Trip Completed,2016-07-12 22:08:00,2016-07-12 22:56:00,22,22.0,Night,Night,Tuesday,Tuesday,48.0,Supply
724,2968,City,75.0,Trip Completed,2016-07-13 06:54:38,2016-07-13 07:28:34,6,7.0,Early Morning,Early Morning,Wednesday,Wednesday,33.93,Supply
725,3282,Airport,75.0,Trip Completed,2016-07-13 10:47:18,2016-07-13 11:24:06,10,11.0,Morning,Morning,Wednesday,Wednesday,36.8,Supply
726,3544,City,75.0,Trip Completed,2016-07-13 17:54:21,2016-07-13 19:01:12,17,19.0,Evening,Evening,Wednesday,Wednesday,66.85,Supply
727,5552,Airport,75.0,Trip Completed,2016-07-15 05:33:21,2016-07-15 06:28:41,5,6.0,Early Morning,Early Morning,Friday,Friday,55.33,Supply
728,6657,Airport,75.0,Trip Completed,2016-07-15 22:11:53,2016-07-15 23:13:20,22,23.0,Night,Night,Friday,Friday,61.45,Supply
729,88,Airport,76.0,Trip Completed,2016-07-11 04:54:00,2016-07-11 06:07:00,4,6.0,Early Morning,Early Morning,Monday,Monday,73.0,Supply
730,201,City,76.0,Trip Completed,2016-07-11 06:09:00,2016-07-11 07:20:00,6,7.0,Early Morning,Early Morning,Monday,Monday,71.0,Supply
731,847,Airport,76.0,Trip Completed,2016-07-11 17:49:00,2016-07-11 18:48:00,17,18.0,Evening,Evening,Monday,Monday,59.0,Supply
732,1585,Airport,76.0,Trip Completed,2016-07-12 06:30:00,2016-07-12 07:27:00,6,7.0,Early Morning,Early Morning,Tuesday,Tuesday,57.0,Supply
733,2116,City,76.0,Trip Completed,2016-07-12 16:33:00,2016-07-12 17:09:00,16,17.0,Evening,Evening,Tuesday,Tuesday,36.0,Supply
734,2800,Airport,76.0,Trip Completed,2016-07-13 04:58:26,2016-07-13 05:27:13,4,5.0,Early Morning,Early Morning,Wednesday,Wednesday,28.78,Supply
735,3066,City,76.0,Trip Completed,2016-07-13 07:57:03,2016-07-13 08:44:39,7,8.0,Early Morning,Morning,Wednesday,Wednesday,47.6,Supply
736,3640,City,76.0,Trip Completed,2016-07-13 19:05:17,2016-07-13 19:46:35,19,19.0,Evening,Evening,Wednesday,Wednesday,41.3,Supply
737,4162,City,76.0,Trip Completed,2016-07-14 05:06:45,2016-07-14 06:16:57,5,6.0,Early Morning,Early Morning,Thursday,Thursday,70.2,Supply
738,4892,Airport,76.0,Trip Completed,2016-07-14 17:59:40,2016-07-14 19:08:42,17,19.0,Evening,Evening,Thursday,Thursday,69.03,Supply
739,5038,City,76.0,Trip Completed,2016-07-14 19:20:13,2016-07-14 19:47:40,19,19.0,Evening,Evening,Thursday,Thursday,27.45,Supply
740,6417,City,76.0,Trip Completed,2016-07-15 19:44:20,2016-07-15 20:44:57,19,20.0,Evening,Night,Friday,Friday,60.62,Supply
741,376,City,77.0,Trip Completed,2016-07-11 08:11:00,2016-07-11 08:49:00,8,8.0,Morning,Morning,Monday,Monday,38.0,Supply
742,899,City,77.0,Trip Completed,2016-07-11 18:09:00,2016-07-11 19:16:00,18,19.0,Evening,Evening,Monday,Monday,67.0,Supply
743,1112,Airport,77.0,Trip Completed,2016-07-11 20:15:00,2016-07-11 21:07:00,20,21.0,Night,Night,Monday,Monday,52.0,Supply
744,1444,City,77.0,Trip Completed,2016-07-12 04:43:00,2016-07-12 05:56:00,4,5.0,Early Morning,Early Morning,Tuesday,Tuesday,73.0,Supply
745,1993,City,77.0,Trip Completed,2016-07-12 12:50:00,2016-07-12 13:42:00,12,13.0,Afternoon,Afternoon,Tuesday,Tuesday,52.0,Supply
746,2417,City,77.0,Trip Completed,2016-07-12 19:59:00,2016-07-12 21:22:00,19,21.0,Evening,Night,Tuesday,Tuesday,83.0,Supply
747,3318,City,77.0,Trip Completed,2016-07-13 12:25:28,2016-07-13 13:07:25,12,13.0,Afternoon,Afternoon,Wednesday,Wednesday,41.95,Supply
748,3529,Airport,77.0,Trip Completed,2016-07-13 17:53:17,2016-07-13 18:36:10,17,18.0,Evening,Evening,Wednesday,Wednesday,42.88,Supply
749,4322,Airport,77.0,Trip Completed,2016-07-14 07:04:32,2016-07-14 07:30:47,7,7.0,Early Morning,Early Morning,Thursday,Thursday,26.25,Supply
750,5861,Airport,77.0,Trip Completed,2016-07-15 09:11:35,2016-07-15 10:26:32,9,10.0,Morning,Morning,Friday,Friday,74.95,Supply
